Item,Condition,Context,Target,Surprisal
7,NoConstraint-Mismatch,"While an intern helped her shred the documents,",Jonathan,12.536431225681573
8,Constraint-Match,"While reading him a bedtime story,",Jonathan,12.814458496934177
8,Constraint-Mismatch,"While reading her a bedtime story,",Jonathan,13.258590415155988
8,NoConstraint-Match,"While someone read him a bedtime story,",Jonathan,12.76254055915927
8,NoConstraint-Mismatch,"While someone read her a bedtime story,",Jonathan,13.79566796759507
9,Constraint-Match,"After cornerning him next to the watercooler,",Jonathan,11.459533973443186
9,Constraint-Mismatch,"After cornerning her next to the watercooler,",Jonathan,12.622025512396911
9,NoConstraint-Match,"After a colleague cornerned him next to the watercooler,",Jonathan,11.83796493121612
9,NoConstraint-Mismatch,"After a colleague cornerned her next to the watercooler,",Jonathan,12.896564906910264
10,Constraint-Match,"After weighing him on the scale,",Jonathan,13.110888601364454
10,Constraint-Mismatch,"After weighing her on the scale,",Jonathan,13.903457266929793
10,NoConstraint-Match,"After a nurse weighed him on the scale,",Jonathan,12.540548118821768
10,NoConstraint-Mismatch,"After a nurse weighed her on the scale,",Jonathan,13.05050827590561
11,Constraint-Match,"Before spotting him at yoga class,",Jonathan,12.184824396298852
11,Constraint-Mismatch,"Before spotting her at yoga class,",Jonathan,11.917547021799884
11,NoConstraint-Match,"Before anyone spotted him at yoga class,",Jonathan,11.6560087949648
11,NoConstraint-Mismatch,"Before anyone spotted her at yoga class,",Jonathan,12.387455082508925
12,Constraint-Match,"Before visiting him on Sunday afternoons,",Jonathan,12.944274377683191
12,Constraint-Mismatch,"Before visiting her on Sunday afternoons,",Jonathan,12.711755161371565
12,NoConstraint-Match,"Before friends visited him on Sunday afternoons,",Jonathan,12.241412815808301
12,NoConstraint-Mismatch,"Before friends visited her on Sunday afternoons,",Jonathan,12.896016083725762
13,Constraint-Match,"After having her in multiple classes,",Jessica,10.004796822569853
13,Constraint-Mismatch,"After having him in multiple classes,",Jessica,13.145596310688532
13,NoConstraint-Match,"After a professor had her in multiple classes,",Jessica,13.12025093212707
13,NoConstraint-Mismatch,"After a professor had him in multiple classes,",Jessica,13.93558433419218
14,Constraint-Match,"After buying her a pumpkin-spice latte,",Jessica,8.75287157628316
14,Constraint-Mismatch,"After buying him a pumpkin-spice latte,",Jessica,9.988146767560831
14,NoConstraint-Match,"After a stranger bought her a pumpkin-spice latte,",Jessica,9.312624743755404
14,NoConstraint-Mismatch,"After a stranger bought him a pumpkin-spice latte,",Jessica,11.985340632875863
15,Constraint-Match,"While writing her a reminder note,",Jessica,10.339280147472138
15,Constraint-Mismatch,"While writing him a reminder note,",Jessica,11.53133705675718
15,NoConstraint-Match,"While someone wrote her a reminder note,",Jessica,11.313184902423574
15,NoConstraint-Mismatch,"While someone wrote him a reminder note,",Jessica,13.671562142550318
16,Constraint-Match,"After pouring her some hot tea,",Jessica,10.248895772775136
16,Constraint-Mismatch,"After pouring him some hot tea,",Jessica,12.980347515617707
16,NoConstraint-Match,"After a waiter poured her some hot tea,",Jessica,10.162482452712132
16,NoConstraint-Mismatch,"After a waiter poured him some hot tea,",Jessica,13.69557319454868
17,Constraint-Match,"After leaving her a voice message,",Jessica,10.46058675097775
17,Constraint-Mismatch,"After leaving him a voice message,",Jessica,11.713802117796499
17,NoConstraint-Match,"After a volunteer left her a voice message,",Jessica,10.986166722822825
17,NoConstraint-Mismatch,"After a volunteer left him a voice message,",Jessica,13.436110976600034
18,Constraint-Match,"After sending her a thank-you note,",Jessica,11.010310396266888
18,Constraint-Mismatch,"After sending him a thank-you note,",Jessica,12.288456109321434
18,NoConstraint-Match,"After someone sent her a thank-you note,",Jessica,10.396611015902328
18,NoConstraint-Mismatch,"After someone sent him a thank-you note,",Jessica,13.533630860508843
19,Constraint-Match,"Before taking her on the rollercoaster,",Rachel,9.546426292265176
19,Constraint-Mismatch,"Before taking him on the rollercoaster,",Rachel,12.728786055643546
19,NoConstraint-Match,"Before a chaperone took her kids on the rollercoaster,",Rachel,10.45172933487777
19,NoConstraint-Mismatch,"Before a chaperone took his kids on the rollercoaster,",Rachel,12.426831995116181
20,Constraint-Match,"After taking her to a social event,",Rachel,10.309093619938714
20,Constraint-Mismatch,"After taking him to a social event,",Rachel,12.007744490194373
20,NoConstraint-Match,"After the roommates took her to a social event,",Rachel,9.763825769864834
20,NoConstraint-Mismatch,"After the roommates took him to a social event,",Rachel,11.733177437206852
21,Constraint-Match,"Before showing her any new paintings,",Rachel,11.541975447608394
21,Constraint-Mismatch,"Before showing him any new paintings,",Rachel,13.464072071324761
21,NoConstraint-Match,"Before auctioneers showed her any new paintings,",Rachel,11.353811575345718
21,NoConstraint-Mismatch,"Before auctioneers showed him any new paintings,",Rachel,14.948785249617002
22,Constraint-Match,"After nominating her for class president,",Rachel,11.494062969967008
22,Constraint-Mismatch,"After nominating him for class president,",Rachel,13.178252969957953
22,NoConstraint-Match,"After a student nominated her for class president,",Rachel,11.055968505052821
22,NoConstraint-Mismatch,"After a student nominated him for class president,",Rachel,13.016127447116117
23,Constraint-Match,"After watching her on the Voice,",Rachel,10.294625157297405
23,Constraint-Mismatch,"After watching him on the Voice,",Rachel,13.082199091188846
23,NoConstraint-Match,"After everyone watched her on the Voice,",Rachel,8.344445147869559
23,NoConstraint-Mismatch,"After everyone watched him on the Voice,",Rachel,11.302168943378925
24,Constraint-Match,"Before sending her the secret contract,",Rachel,11.204286994752323
24,Constraint-Mismatch,"Before sending him the secret contract,",Rachel,13.141501299523092
24,NoConstraint-Match,"Before a secretary sent her the secret contract,",Rachel,13.242915341728537
24,NoConstraint-Mismatch,"Before a secretary sent him the secret contract,",Rachel,15.371270352943892
